"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USC00041312","CALISTOGA, CA US","1984-11-18","0.00",,"63","37"
"USC00041312","CALISTOGA, CA US","1984-11-19","0.00",,"65","39"
"USC00041312","CALISTOGA, CA US","1984-11-20","0.21",,"57","40"
"USC00041312","CALISTOGA, CA US","1984-11-21","0.00",,"63","37"
"USC00041312","CALISTOGA, CA US","1984-11-22","0.00",,"69","38"
"USC00041312","CALISTOGA, CA US","1984-11-23","0.00",,"64","37"
"USC00041312","CALISTOGA, CA US","1984-11-24","1.08",,"55","39"
"USC00041312","CALISTOGA, CA US","1984-11-25","0.06",,"54","33"
"USC00041312","CALISTOGA, CA US","1984-11-26","0.00",,"56","30"
"USC00041312","CALISTOGA, CA US","1984-11-27","1.55",,"57","44"
"USC00041312","CALISTOGA, CA US","1984-11-28","0.23",,"58","46"
"USC00041312","CALISTOGA, CA US","1984-11-29","0.00",,"54","32"
"USC00041312","CALISTOGA, CA US","1984-11-30","0.00",,"58","37"
"USC00041312","CALISTOGA, CA US","1984-12-01","0.40",,"60","34"
"USC00041312","CALISTOGA, CA US","1984-12-02","0.00",,"52","36"
"USC00041312","CALISTOGA, CA US","1984-12-03","0.22",,"58","42"
"USC00041312","CALISTOGA, CA US","1984-12-04","0.00",,"51","36"
"USC00041312","CALISTOGA, CA US","1984-12-05","0.00",,"62","45"
"USC00041312","CALISTOGA, CA US","1984-12-06","0.00",,"70","39"
"USC00041312","CALISTOGA, CA US","1984-12-07","0.00",,"68","34"
"USC00041312","CALISTOGA, CA US","1984-12-08","0.00",,"60","39"
"USC00041312","CALISTOGA, CA US","1984-12-09","0.00",,"61","36"
"USC00041312","CALISTOGA, CA US","1984-12-10","1.14",,"62","47"
"USC00041312","CALISTOGA, CA US","1984-12-11","0.15",,"56","46"
"USC00041312","CALISTOGA, CA US","1984-12-12","0.00",,"56","44"
"USC00041312","CALISTOGA, CA US","1984-12-13","0.00",,"58","38"
"USC00041312","CALISTOGA, CA US","1984-12-14","0.00",,"64","39"
"USC00041312","CALISTOGA, CA US","1984-12-15","0.48",,"54","36"
"USC00041312","CALISTOGA, CA US","1984-12-16","0.00",,"53","27"
"USC00041312","CALISTOGA, CA US","1984-12-17","0.00",,"49","28"
"USC00041312","CALISTOGA, CA US","1984-12-18","0.03",,"43","30"
"USC00041312","CALISTOGA, CA US","1984-12-19","0.00",,"56","37"
"USC00041312","CALISTOGA, CA US","1984-12-20","0.00",,"52","27"
"USC00041312","CALISTOGA, CA US","1984-12-21","0.00",,"56","26"
"USC00041312","CALISTOGA, CA US","1984-12-22","0.00",,"60","26"
"USC00041312","CALISTOGA, CA US","1984-12-23","0.00",,"59","27"
"USC00041312","CALISTOGA, CA US","1984-12-24","0.00",,"48","31"
"USC00041312","CALISTOGA, CA US","1984-12-25","0.00",,"48","32"
"USC00041312","CALISTOGA, CA US","1984-12-26","0.48",,"48","38"
"USC00041312","CALISTOGA, CA US","1984-12-27","0.00",,"54","31"
"USC00041312","CALISTOGA, CA US","1984-12-28","0.00",,"52","28"
"USC00041312","CALISTOGA, CA US","1984-12-29","0.00",,"49","39"
"USC00041312","CALISTOGA, CA US","1984-12-30","0.00",,"56","38"
"USC00041312","CALISTOGA, CA US","1984-12-31","0.00",,"64","33"
"USC00041312","CALISTOGA, CA US","1985-01-01","0.00",,"61","26"
"USC00041312","CALISTOGA, CA US","1985-01-02","0.00",,"66","29"
"USC00041312","CALISTOGA, CA US","1985-01-03","0.00",,"68","27"
"USC00041312","CALISTOGA, CA US","1985-01-04","0.00",,"65","27"
"USC00041312","CALISTOGA, CA US","1985-01-05","0.00",,"63","39"
"USC00041312","CALISTOGA, CA US","1985-01-06","0.00",,"61","41"
"USC00041312","CALISTOGA, CA US","1985-01-07","1.00",,"58","39"
"USC00041312","CALISTOGA, CA US","1985-01-08","0.00",,"55","33"
"USC00041312","CALISTOGA, CA US","1985-01-09","0.31",,"53","41"
"USC00041312","CALISTOGA, CA US","1985-01-10","0.00",,"59","32"
"USC00041312","CALISTOGA, CA US","1985-01-11","0.00",,"62","32"
"USC00041312","CALISTOGA, CA US","1985-01-12","0.00",,"65","31"
"USC00041312","CALISTOGA, CA US","1985-01-13","0.00",,"66","29"
"USC00041312","CALISTOGA, CA US","1985-01-14","0.00",,"55","31"
"USC00041312","CALISTOGA, CA US","1985-01-15","0.00",,"49","32"
"USC00041312","CALISTOGA, CA US","1985-01-16","0.00",,"75","32"
"USC00041312","CALISTOGA, CA US","1985-01-17","0.00",,"65","32"
"USC00041312","CALISTOGA, CA US","1985-01-18","0.00",,"58","31"
"USC00041312","CALISTOGA, CA US","1985-01-19","0.00",,"48","32"
"USC00041312","CALISTOGA, CA US","1985-01-20","0.00",,"53","33"
"USC00041312","CALISTOGA, CA US","1985-01-21","0.00",,"45","31"
"USC00041312","CALISTOGA, CA US","1985-01-22","0.00",,"55","36"
"USC00041312","CALISTOGA, CA US","1985-01-23","0.00",,"56","30"
"USC00041312","CALISTOGA, CA US","1985-01-24","0.00",,"55","34"
"USC00041312","CALISTOGA, CA US","1985-01-25","0.00",,"53","30"
"USC00041312","CALISTOGA, CA US","1985-01-26","0.00",,"57","31"
"USC00041312","CALISTOGA, CA US","1985-01-27","0.00",,"58","29"
"USC00041312","CALISTOGA, CA US","1985-01-28","0.18",,"56","37"
"USC00041312","CALISTOGA, CA US","1985-01-29","0.00",,"58","35"
"USC00041312","CALISTOGA, CA US","1985-01-30","0.00",,"61","30"
"USC00041312","CALISTOGA, CA US","1985-01-31","0.00",,"62","30"
"USC00041312","CALISTOGA, CA US","1985-02-01","0.00",,"58","27"
"USC00041312","CALISTOGA, CA US","1985-02-02","0.02",,"58","30"
"USC00041312","CALISTOGA, CA US","1985-02-03","0.00",,"57","29"
"USC00041312","CALISTOGA, CA US","1985-02-04","0.00",,"60","29"
"USC00041312","CALISTOGA, CA US","1985-02-05","0.00",,"56","26"
"USC00041312","CALISTOGA, CA US","1985-02-06","0.00",,"54","32"
"USC00041312","CALISTOGA, CA US","1985-02-07","1.11",,"52","29"
"USC00041312","CALISTOGA, CA US","1985-02-08","4.10",,"55","39"
"USC00041312","CALISTOGA, CA US","1985-02-09","0.00",,"55","27"
"USC00041312","CALISTOGA, CA US","1985-02-10","0.00",,"64","29"
"USC00041312","CALISTOGA, CA US","1985-02-11","0.00",,"61","28"
"USC00041312","CALISTOGA, CA US","1985-02-12","0.00",,"70","41"
"USC00041312","CALISTOGA, CA US","1985-02-13","0.00",,"75","39"
"USC00041312","CALISTOGA, CA US","1985-02-14","0.00",,"75","36"
"USC00041312","CALISTOGA, CA US","1985-02-15","0.00",,"75","38"
"USC00041312","CALISTOGA, CA US","1985-02-16","0.00",,"72","34"
"USC00041312","CALISTOGA, CA US","1985-02-17","0.00",,"75","38"
"USC00041312","CALISTOGA, CA US","1985-02-18","0.00",,"72","36"
"USC00041312","CALISTOGA, CA US","1985-02-19","0.00",,"74","36"
"USC00041312","CALISTOGA, CA US","1985-02-20","0.00",,"75","36"
"USC00041312","CALISTOGA, CA US","1985-02-21","0.00",,"82","52"
"USC00041312","CALISTOGA, CA US","1985-02-22","0.00",,"80","58"
"USC00041312","CALISTOGA, CA US","1985-02-23","0.00",,"83","50"
"USC00041312","CALISTOGA, CA US","1985-02-24","0.00",,"74","38"
"USC00041312","CALISTOGA, CA US","1985-02-25","0.00",,"76","36"
"USC00041312","CALISTOGA, CA US","1985-02-26","0.00",,"74","39"
"USC00041312","CALISTOGA, CA US","1985-02-27","0.00",,"78","48"
"USC00041312","CALISTOGA, CA US","1985-02-28","0.00",,"78","44"
"USC00041312","CALISTOGA, CA US","1985-03-01","0.00",,"63","48"
"USC00041312","CALISTOGA, CA US","1985-03-02","0.00",,"68","40"
"USC00041312","CALISTOGA, CA US","1985-03-03","0.00",,"64","35"
"USC00041312","CALISTOGA, CA US","1985-03-04","0.05",,"56","32"
"USC00041312","CALISTOGA, CA US","1985-03-05","0.50",,"54","33"
"USC00041312","CALISTOGA, CA US","1985-03-06","0.55",,"47","32"
"USC00041312","CALISTOGA, CA US","1985-03-07","0.75",,"53","36"
"USC00041312","CALISTOGA, CA US","1985-03-08","0.00",,"62","29"
"USC00041312","CALISTOGA, CA US","1985-03-09","0.00",,"66","36"
"USC00041312","CALISTOGA, CA US","1985-03-10","0.54",,"60","43"
"USC00041312","CALISTOGA, CA US","1985-03-11","0.00",,"66","37"
"USC00041312","CALISTOGA, CA US","1985-03-12","0.00",,"62","41"
"USC00041312","CALISTOGA, CA US","1985-03-13","0.00",,"73","40"
"USC00041312","CALISTOGA, CA US","1985-03-14","0.00",,"60","36"
"USC00041312","CALISTOGA, CA US","1985-03-15","0.00",,"60","40"
"USC00041312","CALISTOGA, CA US","1985-03-16","0.00",,"66","40"
"USC00041312","CALISTOGA, CA US","1985-03-17","0.00",,"64","42"
"USC00041312","CALISTOGA, CA US","1985-03-18","0.35",,"63","39"
"USC00041312","CALISTOGA, CA US","1985-03-19","0.00",,"71","41"
"USC00041312","CALISTOGA, CA US","1985-03-20","0.00",,"72","40"
"USC00041312","CALISTOGA, CA US","1985-03-21","0.00",,"70","39"
"USC00041312","CALISTOGA, CA US","1985-03-22","0.00",,"69","35"
"USC00041312","CALISTOGA, CA US","1985-03-23","0.00",,"65","40"
"USC00041312","CALISTOGA, CA US","1985-03-24","0.05",,"57","48"
"USC00041312","CALISTOGA, CA US","1985-03-25","0.00",,"60","32"
"USC00041312","CALISTOGA, CA US","1985-03-26","2.10",,"54","32"
"USC00041312","CALISTOGA, CA US","1985-03-27","1.00",,"53","36"
"USC00041312","CALISTOGA, CA US","1985-03-28","0.00",,"69","32"
"USC00041312","CALISTOGA, CA US","1985-03-29","0.00",,"75","35"
"USC00041312","CALISTOGA, CA US","1985-03-30","0.00",,"84","42"
"USC00041312","CALISTOGA, CA US","1985-03-31",,,,
"USC00041312","CALISTOGA, CA US","1985-04-01","0.00",,"89","45"
"USC00041312","CALISTOGA, CA US","1985-04-02","0.00",,"88","46"
"USC00041312","CALISTOGA, CA US","1985-04-03","0.00",,"87","47"
"USC00041312","CALISTOGA, CA US","1985-04-04","0.00",,"87","48"
"USC00041312","CALISTOGA, CA US","1985-04-05","0.00",,"87","55"
"USC00041312","CALISTOGA, CA US","1985-04-06","0.00",,"78","53"
"USC00041312","CALISTOGA, CA US","1985-04-07","0.00",,"88","51"
"USC00041312","CALISTOGA, CA US","1985-04-08","0.00",,"83","54"
"USC00041312","CALISTOGA, CA US","1985-04-09","0.00",,"77","47"
"USC00041312","CALISTOGA, CA US","1985-04-10","0.00",,"68","46"
"USC00041312","CALISTOGA, CA US","1985-04-11","0.00",,"74","46"
"USC00041312","CALISTOGA, CA US","1985-04-12","0.00",,"84","47"
"USC00041312","CALISTOGA, CA US","1985-04-13","0.00",,"95","48"
"USC00041312","CALISTOGA, CA US","1985-04-14","0.00",,"91","51"
"USC00041312","CALISTOGA, CA US","1985-04-15","0.00",,"60","49"
"USC00041312","CALISTOGA, CA US","1985-04-16","0.00",,"60","50"
"USC00041312","CALISTOGA, CA US","1985-04-17","0.03",,"67","49"
"USC00041312","CALISTOGA, CA US","1985-04-18","0.00",,"70","41"
"USC00041312","CALISTOGA, CA US","1985-04-19","0.00",,"67","37"
"USC00041312","CALISTOGA, CA US","1985-04-20","0.00",,"63","40"
"USC00041312","CALISTOGA, CA US","1985-04-21","0.14",,"64","46"
"USC00041312","CALISTOGA, CA US","1985-04-22","0.00",,"74","38"
"USC00041312","CALISTOGA, CA US","1985-04-23","0.00",,"79","43"
"USC00041312","CALISTOGA, CA US","1985-04-24","0.00",,"70","40"
"USC00041312","CALISTOGA, CA US","1985-04-25","0.00",,"76","39"
"USC00041312","CALISTOGA, CA US","1985-04-26","0.00",,"74","43"
"USC00041312","CALISTOGA, CA US","1985-04-27","0.00",,"87","52"
"USC00041312","CALISTOGA, CA US","1985-04-28","0.00",,"75","50"
"USC00041312","CALISTOGA, CA US","1985-04-29","0.00",,"81","49"
"USC00041312","CALISTOGA, CA US","1985-04-30","0.00",,"84","47"
"USC00041312","CALISTOGA, CA US","1985-05-01","0.00",,"82","50"
"USC00041312","CALISTOGA, CA US","1985-05-02","0.00",,"76","43"
"USC00041312","CALISTOGA, CA US","1985-05-03","0.00",,"84","45"
"USC00041312","CALISTOGA, CA US","1985-05-04","0.00",,"80","49"
"USC00041312","CALISTOGA, CA US","1985-05-05","0.00",,"82","50"
"USC00041312","CALISTOGA, CA US","1985-05-06","0.00",,"72","44"
"USC00041312","CALISTOGA, CA US","1985-05-07","0.00",,"71","38"
"USC00041312","CALISTOGA, CA US","1985-05-08","0.00",,"71","41"
"USC00041312","CALISTOGA, CA US","1985-05-09","0.00",,"72","39"
"USC00041312","CALISTOGA, CA US","1985-05-10","0.00",,"68","47"
"USC00041312","CALISTOGA, CA US","1985-05-11","0.00",,"68","37"
"USC00041312","CALISTOGA, CA US","1985-05-12","0.00",,"80","43"
"USC00041312","CALISTOGA, CA US","1985-05-13","0.00",,"85","44"
"USC00041312","CALISTOGA, CA US","1985-05-14","0.00",,"87","47"
"USC00041312","CALISTOGA, CA US","1985-05-15","0.00",,"90","48"
"USC00041312","CALISTOGA, CA US","1985-05-16","0.00",,"67","51"
"USC00041312","CALISTOGA, CA US","1985-05-17","0.00",,"72","41"
"USC00041312","CALISTOGA, CA US","1985-05-18","0.00",,"82","41"
"USC00041312","CALISTOGA, CA US","1985-05-19","0.00",,"85","45"
"USC00041312","CALISTOGA, CA US","1985-05-20","0.00",,"84","45"
"USC00041312","CALISTOGA, CA US","1985-05-21","0.00",,"89","46"
"USC00041312","CALISTOGA, CA US","1985-05-22","0.00",,"91","49"
"USC00041312","CALISTOGA, CA US","1985-05-23","0.00",,"84","58"
"USC00041312","CALISTOGA, CA US","1985-05-24","0.00",,"84","49"
"USC00041312","CALISTOGA, CA US","1985-05-25","0.00",,"82","51"
"USC00041312","CALISTOGA, CA US","1985-05-26","0.00",,"64","51"
"USC00041312","CALISTOGA, CA US","1985-05-27","0.00",,"65","50"
"USC00041312","CALISTOGA, CA US","1985-05-28","0.00",,"62","51"
"USC00041312","CALISTOGA, CA US","1985-05-29","0.00",,"74","36"
"USC00041312","CALISTOGA, CA US","1985-05-30","0.00",,"77","41"
"USC00041312","CALISTOGA, CA US","1985-05-31","0.00",,"69","49"
"USC00041312","CALISTOGA, CA US","1985-06-01","0.02",,"68","41"
"USC00041312","CALISTOGA, CA US","1985-06-02","0.00",,"76","47"
"USC00041312","CALISTOGA, CA US","1985-06-03","0.00",,"86","49"
"USC00041312","CALISTOGA, CA US","1985-06-04","0.00",,"87","59"
"USC00041312","CALISTOGA, CA US","1985-06-05","0.00",,"84","53"
"USC00041312","CALISTOGA, CA US","1985-06-06","0.00",,"91","54"
"USC00041312","CALISTOGA, CA US","1985-06-07","0.00",,"89","55"
"USC00041312","CALISTOGA, CA US","1985-06-08","0.00",,"95","53"
"USC00041312","CALISTOGA, CA US","1985-06-09","0.00",,"99","53"
"USC00041312","CALISTOGA, CA US","1985-06-10","0.00",,"104","57"
"USC00041312","CALISTOGA, CA US","1985-06-11","0.00",,"105","58"
"USC00041312","CALISTOGA, CA US","1985-06-12","0.00",,"93","56"
"USC00041312","CALISTOGA, CA US","1985-06-13","0.00",,"100","52"
"USC00041312","CALISTOGA, CA US","1985-06-14","0.00",,"98","55"
"USC00041312","CALISTOGA, CA US","1985-06-15","0.00",,"102","56"
"USC00041312","CALISTOGA, CA US","1985-06-16","0.00",,"100","59"
"USC00041312","CALISTOGA, CA US","1985-06-17","0.00",,"86","57"
"USC00041312","CALISTOGA, CA US","1985-06-18","0.00",,"93","56"
"USC00041312","CALISTOGA, CA US","1985-06-19","0.00",,"79","54"
"USC00041312","CALISTOGA, CA US","1985-06-20","0.00",,"82","53"
"USC00041312","CALISTOGA, CA US","1985-06-21","0.00",,"83","52"
"USC00041312","CALISTOGA, CA US","1985-06-22","0.00",,"80","52"
"USC00041312","CALISTOGA, CA US","1985-06-23","0.00",,"84","55"
"USC00041312","CALISTOGA, CA US","1985-06-24","0.00",,"80","52"
"USC00041312","CALISTOGA, CA US","1985-06-25","0.00",,"95","47"
"USC00041312","CALISTOGA, CA US","1985-06-26","0.00",,"97","47"
"USC00041312","CALISTOGA, CA US","1985-06-27","0.00",,"99","51"
"USC00041312","CALISTOGA, CA US","1985-06-28","0.00",,"80","51"
"USC00041312","CALISTOGA, CA US","1985-06-29","0.00",,"85","50"
"USC00041312","CALISTOGA, CA US","1985-06-30","0.00",,"93","48"
"USC00041312","CALISTOGA, CA US","1985-07-01","0.00",,"103","51"
"USC00041312","CALISTOGA, CA US","1985-07-02","0.00",,"100","57"
"USC00041312","CALISTOGA, CA US","1985-07-03","0.00",,"102","56"
"USC00041312","CALISTOGA, CA US","1985-07-04","0.00",,"101","55"
"USC00041312","CALISTOGA, CA US","1985-07-05","0.00",,"103","58"
"USC00041312","CALISTOGA, CA US","1985-07-06","0.00",,"92","55"
"USC00041312","CALISTOGA, CA US","1985-07-07","0.00",,"95","53"
"USC00041312","CALISTOGA, CA US","1985-07-08","0.00",,"105","60"
"USC00041312","CALISTOGA, CA US","1985-07-09","0.00",,"104","61"
"USC00041312","CALISTOGA, CA US","1985-07-10","0.00",,"93","59"
"USC00041312","CALISTOGA, CA US","1985-07-11","0.00",,"88","52"
"USC00041312","CALISTOGA, CA US","1985-07-12","0.00",,"89","53"
"USC00041312","CALISTOGA, CA US","1985-07-13","0.00",,"93","54"
"USC00041312","CALISTOGA, CA US","1985-07-14","0.00",,"96","55"
"USC00041312","CALISTOGA, CA US","1985-07-15","0.00",,"99","55"
"USC00041312","CALISTOGA, CA US","1985-07-16","0.00",,"93","53"
"USC00041312","CALISTOGA, CA US","1985-07-17","0.00",,"91","53"
"USC00041312","CALISTOGA, CA US","1985-07-18","0.00",,"91","52"
"USC00041312","CALISTOGA, CA US","1985-07-19","0.00",,"90","53"
"USC00041312","CALISTOGA, CA US","1985-07-20","0.04",,"73","57"
"USC00041312","CALISTOGA, CA US","1985-07-21","0.00",,"85","54"
"USC00041312","CALISTOGA, CA US","1985-07-22","0.00",,"91","52"
"USC00041312","CALISTOGA, CA US","1985-07-23","0.00",,"99","56"
"USC00041312","CALISTOGA, CA US","1985-07-24","0.00",,"103","57"
"USC00041312","CALISTOGA, CA US","1985-07-25","0.00",,"88","55"
"USC00041312","CALISTOGA, CA US","1985-07-26","0.00",,"82","57"
"USC00041312","CALISTOGA, CA US","1985-07-27","0.00",,"85","56"
"USC00041312","CALISTOGA, CA US","1985-07-28","0.00",,"85","53"
"USC00041312","CALISTOGA, CA US","1985-07-29","0.53",,"74","53"
"USC00041312","CALISTOGA, CA US","1985-07-30","0.00",,"81","50"
"USC00041312","CALISTOGA, CA US","1985-07-31","0.00",,"78","52"
"USC00041312","CALISTOGA, CA US","1985-08-01",,,"84","50"
"USC00041312","CALISTOGA, CA US","1985-08-02",,,"95","52"
"USC00041312","CALISTOGA, CA US","1985-08-03",,,"96","53"
"USC00041312","CALISTOGA, CA US","1985-08-04",,,"96","60"
"USC00041312","CALISTOGA, CA US","1985-08-05",,,"96","52"
"USC00041312","CALISTOGA, CA US","1985-08-06",,,"92","57"
"USC00041312","CALISTOGA, CA US","1985-08-07",,,"92","52"
"USC00041312","CALISTOGA, CA US","1985-08-08",,,"83","51"
"USC00041312","CALISTOGA, CA US","1985-08-09",,,"93","52"
"USC00041312","CALISTOGA, CA US","1985-08-10",,,"93","50"
"USC00041312","CALISTOGA, CA US","1985-08-11",,,"86","50"
"USC00041312","CALISTOGA, CA US","1985-08-12",,,"79","49"
"USC00041312","CALISTOGA, CA US","1985-08-13",,,"79","55"
"USC00041312","CALISTOGA, CA US","1985-08-14",,,"81","51"
"USC00041312","CALISTOGA, CA US","1985-08-15",,,"80","55"
"USC00041312","CALISTOGA, CA US","1985-08-16",,,"83","57"
"USC00041312","CALISTOGA, CA US","1985-08-17",,,"78","53"
"USC00041312","CALISTOGA, CA US","1985-08-18","0.73",,"84","47"
"USC00041312","CALISTOGA, CA US","1985-08-19","0.00",,"81","57"
"USC00041312","CALISTOGA, CA US","1985-08-20","0.00",,"86","51"
"USC00041312","CALISTOGA, CA US","1985-08-21","0.00",,"87","54"
"USC00041312","CALISTOGA, CA US","1985-08-22","0.00",,"92","50"
"USC00041312","CALISTOGA, CA US","1985-08-23","0.00",,"92","46"
"USC00041312","CALISTOGA, CA US","1985-08-24","0.00",,"100","53"
"USC00041312","CALISTOGA, CA US","1985-08-25","0.00",,"97","52"
"USC00041312","CALISTOGA, CA US","1985-08-26","0.00",,"92","56"
"USC00041312","CALISTOGA, CA US","1985-08-27","0.00",,"88","52"
"USC00041312","CALISTOGA, CA US","1985-08-28","0.00",,"91","52"
"USC00041312","CALISTOGA, CA US","1985-08-29","0.00",,"88","51"
"USC00041312","CALISTOGA, CA US","1985-08-30","0.00",,"88","61"
"USC00041312","CALISTOGA, CA US","1985-08-31","0.00",,"95","50"
"USC00041312","CALISTOGA, CA US","1985-09-01","0.00",,"87","54"
"USC00041312","CALISTOGA, CA US","1985-09-02","0.00",,"82","55"
"USC00041312","CALISTOGA, CA US","1985-09-03","0.00",,"86","54"
"USC00041312","CALISTOGA, CA US","1985-09-04","0.00",,"76","59"
"USC00041312","CALISTOGA, CA US","1985-09-05","0.00",,"74","59"
"USC00041312","CALISTOGA, CA US","1985-09-06","0.00",,"69","55"
"USC00041312","CALISTOGA, CA US","1985-09-07","0.17",,"70","51"
"USC00041312","CALISTOGA, CA US","1985-09-08","0.87",,"68","55"
"USC00041312","CALISTOGA, CA US","1985-09-09","0.40",,"69","45"
"USC00041312","CALISTOGA, CA US","1985-09-10","0.00",,"73","45"
"USC00041312","CALISTOGA, CA US","1985-09-11","0.00",,"73","46"
"USC00041312","CALISTOGA, CA US","1985-09-12","0.00",,"80","46"
"USC00041312","CALISTOGA, CA US","1985-09-13","0.00",,"71","51"
"USC00041312","CALISTOGA, CA US","1985-09-14","0.00",,"78","49"
"USC00041312","CALISTOGA, CA US","1985-09-15","0.00",,"83","50"
"USC00041312","CALISTOGA, CA US","1985-09-16","0.00",,"83","50"
"USC00041312","CALISTOGA, CA US","1985-09-17","0.00",,"80","50"
"USC00041312","CALISTOGA, CA US","1985-09-18","0.00",,"81","50"
"USC00041312","CALISTOGA, CA US","1985-09-19","0.00",,"83","49"
"USC00041312","CALISTOGA, CA US","1985-09-20","0.00",,"83","50"
"USC00041312","CALISTOGA, CA US","1985-09-21","0.00",,"90","51"
"USC00041312","CALISTOGA, CA US","1985-09-22","0.00",,"97","50"
"USC00041312","CALISTOGA, CA US","1985-09-23","0.00",,"90","52"
"USC00041312","CALISTOGA, CA US","1985-09-24","0.00",,"94","54"
"USC00041312","CALISTOGA, CA US","1985-09-25","0.00",,"93","51"
"USC00041312","CALISTOGA, CA US","1985-09-26","0.00",,"80","58"
"USC00041312","CALISTOGA, CA US","1985-09-27","0.00",,"78","51"
"USC00041312","CALISTOGA, CA US","1985-09-28","0.00",,"76","53"
"USC00041312","CALISTOGA, CA US","1985-09-29","0.00",,"67","53"
"USC00041312","CALISTOGA, CA US","1985-09-30","0.00",,"76","45"
"USC00041312","CALISTOGA, CA US","1985-10-01","0.00",,"85","47"
"USC00041312","CALISTOGA, CA US","1985-10-02","0.00",,"98","78"
"USC00041312","CALISTOGA, CA US","1985-10-03","0.00",,"103","66"
"USC00041312","CALISTOGA, CA US","1985-10-04","0.00",,"103","51"
"USC00041312","CALISTOGA, CA US","1985-10-05","0.00",,"93","54"
"USC00041312","CALISTOGA, CA US","1985-10-06","0.00",,"65","55"
"USC00041312","CALISTOGA, CA US","1985-10-07","0.00",,"76","55"
"USC00041312","CALISTOGA, CA US","1985-10-08","0.00",,"75","50"
"USC00041312","CALISTOGA, CA US","1985-10-09","0.00",,"72","46"
"USC00041312","CALISTOGA, CA US","1985-10-10","0.00",,"78","46"
"USC00041312","CALISTOGA, CA US","1985-10-11","0.00",,"80","41"
"USC00041312","CALISTOGA, CA US","1985-10-12","0.00",,"78","44"
"USC00041312","CALISTOGA, CA US","1985-10-13","0.00",,"81","40"
"USC00041312","CALISTOGA, CA US","1985-10-14","0.00",,"88","38"
"USC00041312","CALISTOGA, CA US","1985-10-15","0.00",,"88","38"
"USC00041312","CALISTOGA, CA US","1985-10-16","0.00",,"83","38"
"USC00041312","CALISTOGA, CA US","1985-10-17","0.00",,"83","37"
"USC00041312","CALISTOGA, CA US","1985-10-18","0.00",,"88","38"
"USC00041312","CALISTOGA, CA US","1985-10-19","0.00",,"66","50"
"USC00041312","CALISTOGA, CA US","1985-10-20","0.00",,"64","48"
"USC00041312","CALISTOGA, CA US","1985-10-21","1.10",,"60","45"
"USC00041312","CALISTOGA, CA US","1985-10-22","0.40",,"57","44"
"USC00041312","CALISTOGA, CA US","1985-10-23","0.00",,"73","53"
"USC00041312","CALISTOGA, CA US","1985-10-24","0.00",,"80","49"
"USC00041312","CALISTOGA, CA US","1985-10-25","0.00",,"80","46"
"USC00041312","CALISTOGA, CA US","1985-10-26","0.00",,"80","46"
"USC00041312","CALISTOGA, CA US","1985-10-27",,,"80","46"
"USC00041312","CALISTOGA, CA US","1985-10-28","0.00",,"81","47"
"USC00041312","CALISTOGA, CA US","1985-10-29","0.00",,"58","46"
"USC00041312","CALISTOGA, CA US","1985-10-30","0.00",,"73","47"
"USC00041312","CALISTOGA, CA US","1985-10-31","0.00",,"74","44"
"USC00041312","CALISTOGA, CA US","1985-11-01","0.00",,"74","44"
"USC00041312","CALISTOGA, CA US","1985-11-02","0.00",,"88","48"
"USC00041312","CALISTOGA, CA US","1985-11-03","0.00",,"80","46"
"USC00041312","CALISTOGA, CA US","1985-11-04","0.00",,"72","52"
"USC00041312","CALISTOGA, CA US","1985-11-05","0.00",,"75","46"
"USC00041312","CALISTOGA, CA US","1985-11-06","0.00",,"80","49"
"USC00041312","CALISTOGA, CA US","1985-11-07","0.00",,"80","46"
"USC00041312","CALISTOGA, CA US","1985-11-08","0.00",,"65","40"
"USC00041312","CALISTOGA, CA US","1985-11-09","0.00",,"58","33"
"USC00041312","CALISTOGA, CA US","1985-11-10","0.90",,"59","34"
"USC00041312","CALISTOGA, CA US","1985-11-11","0.35",,"51","31"
"USC00041312","CALISTOGA, CA US","1985-11-12","0.00",,"56","34"
"USC00041312","CALISTOGA, CA US","1985-11-13","0.00",,"58","24"
"USC00041312","CALISTOGA, CA US","1985-11-14","0.00",,"62","26"
"USC00041312","CALISTOGA, CA US","1985-11-15","0.20",,"55","39"
"USC00041312","CALISTOGA, CA US","1985-11-16","0.00",,"58","32"
"USC00041312","CALISTOGA, CA US","1985-11-17","0.05",,"57","33"
"USC00041312","CALISTOGA, CA US","1985-11-18","0.00",,"59","28"
"USC00041312","CALISTOGA, CA US","1985-11-19","0.00",,"56","24"
"USC00041312","CALISTOGA, CA US","1985-11-20","0.00",,"53","33"
"USC00041312","CALISTOGA, CA US","1985-11-21","0.00",,"56","24"
"USC00041312","CALISTOGA, CA US","1985-11-22","0.00",,"54","47"
"USC00041312","CALISTOGA, CA US","1985-11-23","0.79",,"52","46"
"USC00041312","CALISTOGA, CA US","1985-11-24","1.08",,"48","44"
"USC00041312","CALISTOGA, CA US","1985-11-25","0.00",,"61","38"
"USC00041312","CALISTOGA, CA US","1985-11-26","0.00",,"58","48"
"USC00041312","CALISTOGA, CA US","1985-11-27","0.74",,"53","50"
"USC00041312","CALISTOGA, CA US","1985-11-28","0.87",,"54","48"
"USC00041312","CALISTOGA, CA US","1985-11-29","0.03",,"55","43"
"USC00041312","CALISTOGA, CA US","1985-11-30","0.00",,"54","47"
"USC00041312","CALISTOGA, CA US","1985-12-01","2.01",,"57","47"
